r_mm,sag1_mm,min_sag1_mm,max_sag1_mm,sag2_mm,min_sag2_mm,max_sag2_mm
0.325,0,-0.01,0.01,-0.160483683395102,-0.160583683395102,-0.160383683395102
0.326,0,-0.01,0.01,-0.16051116805634,-0.16061116805634,-0.16041116805634
0.327,0,-0.01,0.01,-0.160538639531923,-0.160638639531923,-0.160438639531923
0.328,0,-0.01,0.01,-0.160566093123143,-0.160666093123143,-0.160466093123143
0.329,0,-0.01,0.01,-0.160593527801856,-0.160693527801856,-0.160493527801856
0.33,0,-0.01,0.01,-0.160620949198166,-0.160720949198166,-0.160520949198166
0.331,0,-0.01,0.01,-0.160648355947921,-0.160748355947921,-0.160548355947921
0.332,0,-0.01,0.01,-0.160675740735858,-0.160775740735858,-0.160575740735858
0.333,0,-0.01,0.01,-0.16070311215612,-0.16080311215612,-0.16060311215612
0.334,0,-0.01,0.01,-0.160730470102914,-0.160830470102914,-0.160630470102914
0.335,0,-0.01,0.01,-0.160757807620216,-0.160857807620216,-0.160657807620216
0.336,0,-0.01,0.01,-0.160785129182115,-0.160885129182115,-0.160685129182115
0.337,0,-0.01,0.01,-0.160812437202561,-0.160912437202561,-0.160712437202561
0.338,0,-0.01,0.01,-0.160839729231117,-0.160939729231117,-0.160739729231117
0.339,0,-0.01,0.01,-0.160867001065466,-0.160967001065466,-0.160767001065466
0.34,0,-0.01,0.01,-0.160894259299755,-0.160994259299755,-0.160794259299755
0.341,0,-0.01,0.01,-0.160921503844888,-0.161021503844888,-0.160821503844888
0.342,0,-0.01,0.01,-0.16094872860659,-0.16104872860659,-0.16084872860659
0.343,0,-0.01,0.01,-0.160975937206182,-0.161075937206182,-0.160875937206182
0.344,0,-0.01,0.01,-0.161003132072329,-0.161103132072329,-0.160903132072329
0.345,0,-0.01,0.01,-0.161030312615336,-0.161130312615336,-0.160930312615336
0.346,0,-0.01,0.01,-0.161057471741884,-0.161157471741884,-0.160957471741884
0.347,0,-0.01,0.01,-0.161084617098398,-0.161184617098398,-0.160984617098398
0.348,0,-0.01,0.01,-0.161111748609892,-0.161211748609892,-0.161011748609892
0.349,0,-0.01,0.01,-0.161138863733842,-0.161238863733842,-0.161038863733842
0.35,0,-0.01,0.01,-0.161165959758758,-0.161265959758758,-0.161065959758758
0.351,0,-0.01,0.01,-0.161193041913955,-0.161293041913955,-0.161093041913955
0.352,0,-0.01,0.01,-0.161220110132137,-0.161320110132137,-0.161120110132137
0.353,0,-0.01,0.01,-0.161247160893844,-0.161347160893844,-0.161147160893844
0.354,0,-0.01,0.01,-0.161274193884998,-0.161374193884998,-0.161174193884998
0.355,0,-0.01,0.01,-0.161301212925064,-0.161401212925064,-0.161201212925064
0.356,0,-0.01,0.01,-0.161328217953722,-0.161428217953722,-0.161228217953722
0.357,0,-0.01,0.01,-0.161355205373801,-0.161455205373801,-0.161255205373801
0.358,0,-0.01,0.01,-0.161382175440276,-0.161482175440276,-0.161282175440276
0.359,0,-0.01,0.01,-0.16140913149076,-0.16150913149076,-0.16130913149076
0.36,0,-0.01,0.01,-0.161436073471271,-0.161536073471271,-0.161336073471271
0.361,0,-0.01,0.01,-0.16146299853607,-0.16156299853607,-0.16136299853607
0.362,0,-0.01,0.01,-0.16148990582347,-0.16158990582347,-0.16138990582347
0.363,0,-0.01,0.01,-0.161516799044826,-0.161616799044826,-0.161416799044826
0.364,0,-0.01,0.01,-0.161543678151924,-0.161643678151924,-0.161443678151924
0.365,0,-0.01,0.01,-0.161570541815416,-0.161670541815416,-0.161470541815416
0.366,0,-0.01,0.01,-0.161597386501754,-0.161697386501754,-0.161497386501754
0.367,0,-0.01,0.01,-0.161624217085368,-0.161724217085368,-0.161524217085368
0.368,0,-0.01,0.01,-0.161651033523301,-0.161751033523301,-0.161551033523301
0.369,0,-0.01,0.01,-0.161677835774596,-0.161777835774596,-0.161577835774596
0.37,0,-0.01,0.01,-0.161704619000771,-0.161804619000771,-0.161604619000771
0.371,0,-0.01,0.01,-0.161731387165467,-0.161831387165467,-0.161631387165467
0.372,0,-0.01,0.01,-0.16175814116466,-0.16185814116466,-0.16165814116466
0.373,0,-0.01,0.01,-0.16178488096203,-0.16188488096203,-0.16168488096203
0.374,0,-0.01,0.01,-0.161811604896114,-0.161911604896114,-0.161711604896114
0.375,0,-0.01,0.01,-0.161838310884976,-0.161938310884976,-0.161738310884976
0.376,0,-0.01,0.01,-0.161865002698998,-0.161965002698998,-0.161765002698998
0.377,0,-0.01,0.01,-0.161891680306094,-0.161991680306094,-0.161791680306094
0.378,0,-0.01,0.01,-0.161918343675818,-0.162018343675818,-0.161818343675818
0.379,0,-0.01,0.01,-0.161944989883291,-0.162044989883291,-0.161844989883291
0.38,0,-0.01,0.01,-0.161971619786178,-0.162071619786178,-0.161871619786178
0.381,0,-0.01,0.01,-0.161998235486129,-0.162098235486129,-0.161898235486129
0.382,0,-0.01,0.01,-0.162024836956447,-0.162124836956447,-0.161924836956447
0.383,0,-0.01,0.01,-0.162051424171903,-0.162151424171903,-0.161951424171903
0.384,0,-0.01,0.01,-0.162077994116704,-0.162177994116704,-0.161977994116704
0.385,0,-0.01,0.01,-0.162104548209824,-0.162204548209824,-0.162004548209824
0.386,0,-0.01,0.01,-0.162131088088953,-0.162231088088953,-0.162031088088953
0.387,0,-0.01,0.01,-0.162157613732184,-0.162257613732184,-0.162057613732184
0.388,0,-0.01,0.01,-0.162184125118926,-0.162284125118926,-0.162084125118926
0.389,0,-0.01,0.01,-0.162210620208069,-0.162310620208069,-0.162110620208069
0.39,0,-0.01,0.01,-0.162237098818614,-0.162337098818614,-0.162137098818614
0.391,0,-0.01,0.01,-0.162263563219077,-0.162363563219077,-0.162163563219077
0.392,0,-0.01,0.01,-0.162290013391804,-0.162390013391804,-0.162190013391804
0.393,0,-0.01,0.01,-0.162316449320336,-0.162416449320336,-0.162216449320336
0.394,0,-0.01,0.01,-0.162342870907422,-0.162442870907422,-0.162242870907422
0.395,0,-0.01,0.01,-0.162369274406487,-0.162469274406487,-0.162269274406487
0.396,0,-0.01,0.01,-0.162395663712542,-0.162495663712542,-0.162295663712542
0.397,0,-0.01,0.01,-0.162422038811734,-0.162522038811734,-0.162322038811734
0.398,0,-0.01,0.01,-0.16244839969128,-0.16254839969128,-0.16234839969128
0.399,0,-0.01,0.01,-0.162474746339431,-0.162574746339431,-0.162374746339431
0.4,0,-0.01,0.01,-0.162501077876232,-0.162601077876232,-0.162401077876232
0.401,0,-0.01,0.01,-0.162527392508412,-0.162627392508412,-0.162427392508412
0.402,0,-0.01,0.01,-0.162553692965766,-0.162653692965766,-0.162453692965766
0.403,0,-0.01,0.01,-0.162579979238784,-0.162679979238784,-0.162479979238784
0.404,0,-0.01,0.01,-0.162606251318887,-0.162706251318887,-0.162506251318887
0.405,0,-0.01,0.01,-0.162632509198401,-0.162732509198401,-0.162532509198401
0.406,0,-0.01,0.01,-0.162658752630097,-0.162758752630097,-0.162558752630097
0.407,0,-0.01,0.01,-0.162684978907054,-0.162784978907054,-0.162584978907054
0.408,0,-0.01,0.01,-0.162711191044443,-0.162811191044443,-0.162611191044443
0.409,0,-0.01,0.01,-0.162737389036538,-0.162837389036537,-0.162637389036538
0.41,0,-0.01,0.01,-0.162763572878414,-0.162863572878414,-0.162663572878414
0.411,0,-0.01,0.01,-0.162789742565946,-0.162889742565946,-0.162689742565946
0.412,0,-0.01,0.01,-0.162815898095786,-0.162915898095786,-0.162715898095786
0.413,0,-0.01,0.01,-0.162842038249562,-0.162942038249562,-0.162742038249562
0.414,0,-0.01,0.01,-0.162868162656859,-0.162968162656859,-0.162768162656859
0.415,0,-0.01,0.01,-0.162894272972021,-0.162994272972021,-0.162794272972021
0.416,0,-0.01,0.01,-0.162920369193315,-0.163020369193315,-0.162820369193315
0.417,0,-0.01,0.01,-0.162946451319694,-0.163046451319694,-0.162846451319694
0.418,0,-0.01,0.01,-0.162972519350796,-0.163072519350796,-0.162872519350796
0.419,0,-0.01,0.01,-0.162998573286933,-0.163098573286933,-0.162898573286933
0.42,0,-0.01,0.01,-0.163024612705658,-0.163124612705658,-0.162924612705658
0.421,0,-0.01,0.01,-0.163050635996889,-0.163150635996889,-0.162950635996889
0.422,0,-0.01,0.01,-0.163076645262255,-0.163176645262255,-0.162976645262255
0.423,0,-0.01,0.01,-0.163102640503413,-0.163202640503413,-0.163002640503413
0.424,0,-0.01,0.01,-0.163128621722601,-0.163228621722601,-0.163028621722601
0.425,0,-0.01,0.01,-0.163154588922638,-0.163254588922638,-0.163054588922638
0.426,0,-0.01,0.01,-0.163180542106916,-0.163280542106916,-0.163080542106916
0.427,0,-0.01,0.01,-0.163206481279379,-0.163306481279379,-0.163106481279379
0.428,0,-0.01,0.01,-0.163232406221342,-0.163332406221342,-0.163132406221342
0.429,0,-0.01,0.01,-0.163258315290504,-0.163358315290504,-0.163158315290504
0.43,0,-0.01,0.01,-0.163284210420269,-0.163384210420269,-0.163184210420269
0.431,0,-0.01,0.01,-0.163310091615665,-0.163410091615665,-0.163210091615665
0.432,0,-0.01,0.01,-0.163335958882204,-0.163435958882204,-0.163235958882204
0.433,0,-0.01,0.01,-0.163361812225894,-0.163461812225894,-0.163261812225894
0.434,0,-0.01,0.01,-0.163387651653228,-0.163487651653228,-0.163287651653228
0.435,0,-0.01,0.01,-0.163413477171152,-0.163513477171152,-0.163313477171152
0.436,0,-0.01,0.01,-0.163439288787057,-0.163539288787057,-0.163339288787057
0.437,0,-0.01,0.01,-0.163465086508777,-0.163565086508777,-0.163365086508777
0.438,0,-0.01,0.01,-0.163490868811038,-0.163590868811038,-0.163390868811038
0.439,0,-0.01,0.01,-0.163516637099755,-0.163616637099755,-0.163416637099755
0.44,0,-0.01,0.01,-0.163542391569874,-0.163642391569874,-0.163442391569874
0.441,0,-0.01,0.01,-0.163568132230032,-0.163668132230032,-0.163468132230032
0.442,0,-0.01,0.01,-0.163593859089269,-0.163693859089269,-0.163493859089269
0.443,0,-0.01,0.01,-0.163619572156999,-0.163719572156999,-0.163519572156999
0.444,0,-0.01,0.01,-0.163645271443002,-0.163745271443002,-0.163545271443002
0.445,0,-0.01,0.01,-0.163670956957434,-0.163770956957434,-0.163570956957434
0.446,0,-0.01,0.01,-0.163696628710821,-0.163796628710821,-0.163596628710821
0.447,0,-0.01,0.01,-0.163722286714021,-0.163822286714021,-0.163622286714021
0.448,0,-0.01,0.01,-0.163747930978218,-0.163847930978218,-0.163647930978218
0.449,0,-0.01,0.01,-0.163773560397434,-0.163873560397434,-0.163673560397434
0.45,0,-0.01,0.01,-0.163799175954396,-0.163899175954396,-0.163699175954396
0.451,0,-0.01,0.01,-0.163824777850195,-0.163924777850195,-0.163724777850195
0.452,0,-0.01,0.01,-0.163850366096593,-0.163950366096593,-0.163750366096593
0.453,0,-0.01,0.01,-0.163875940705652,-0.163975940705652,-0.163775940705652
0.454,0,-0.01,0.01,-0.16390150168973,-0.16400150168973,-0.16380150168973
0.455,0,-0.01,0.01,-0.163927049061488,-0.164027049061488,-0.163827049061488
0.456,0,-0.01,0.01,-0.16395258283387,-0.16405258283387,-0.16385258283387
0.457,0,-0.01,0.01,-0.163978103020084,-0.164078103020084,-0.163878103020084
0.458,0,-0.01,0.01,-0.164003609633605,-0.164103609633605,-0.163903609633605
0.459,0,-0.01,0.01,-0.164029102688169,-0.164129102688169,-0.163929102688169
0.46,0,-0.01,0.01,-0.164054582197759,-0.164154582197759,-0.163954582197759
0.461,0,-0.01,0.01,-0.164080048176621,-0.16418004817662,-0.16398004817662
0.462,0,-0.01,0.01,-0.164105500639225,-0.164205500639225,-0.164005500639225
0.463,0,-0.01,0.01,-0.164130939459618,-0.164230939459618,-0.164030939459618
0.464,0,-0.01,0.01,-0.1641563641194,-0.1642563641194,-0.1640563641194
0.465,0,-0.01,0.01,-0.164181775342231,-0.164281775342231,-0.164081775342231
0.466,0,-0.01,0.01,-0.164207173142933,-0.164307173142933,-0.164107173142933
0.467,0,-0.01,0.01,-0.164232557536522,-0.164332557536522,-0.164132557536522
0.468,0,-0.01,0.01,-0.164257928538234,-0.164357928538234,-0.164157928538234
0.469,0,-0.01,0.01,-0.164283286163524,-0.164383286163524,-0.164183286163524
0.47,0,-0.01,0.01,-0.164308630428019,-0.164408630428019,-0.164208630428019
0.471,0,-0.01,0.01,-0.164333961347565,-0.164433961347565,-0.164233961347565
0.472,0,-0.01,0.01,-0.164359278938184,-0.164459278938184,-0.164259278938184
0.473,0,-0.01,0.01,-0.164384583216065,-0.164484583216066,-0.164284583216066
0.474,0,-0.01,0.01,-0.164409874197602,-0.164509874197602,-0.164309874197602
0.475,0,-0.01,0.01,-0.164435151899357,-0.164535151899357,-0.164335151899357
0.476,0,-0.01,0.01,-0.164460416338042,-0.164560416338042,-0.164360416338042
0.477,0,-0.01,0.01,-0.164485667530535,-0.164585667530535,-0.164385667530535
0.478,0,-0.01,0.01,-0.164510905493876,-0.164610905493876,-0.164410905493876
0.479,0,-0.01,0.01,-0.164536130245271,-0.164636130245271,-0.164436130245271
0.48,0,-0.01,0.01,-0.164561341802059,-0.164661341802059,-0.164461341802059
0.481,0,-0.01,0.01,-0.164586540181728,-0.164686540181728,-0.164486540181728
0.482,0,-0.01,0.01,-0.164611725401912,-0.164711725401912,-0.164511725401912
0.483,0,-0.01,0.01,-0.164636897480354,-0.164736897480354,-0.164536897480354
0.484,0,-0.01,0.01,-0.164662056434969,-0.164762056434969,-0.164562056434969
0.485,0,-0.01,0.01,-0.164687202283764,-0.164787202283764,-0.164587202283764
0.486,0,-0.01,0.01,-0.164712335044879,-0.164812335044879,-0.164612335044879
0.487,0,-0.01,0.01,-0.164737454736596,-0.164837454736596,-0.164637454736596
0.488,0,-0.01,0.01,-0.164762561377284,-0.164862561377284,-0.164662561377284
0.489,0,-0.01,0.01,-0.164787654985435,-0.164887654985435,-0.164687654985435
0.49,0,-0.01,0.01,-0.164812735579641,-0.164912735579641,-0.164712735579641
0.491,0,-0.01,0.01,-0.164837803178622,-0.164937803178622,-0.164737803178622
0.492,0,-0.01,0.01,-0.164862857801188,-0.164962857801188,-0.164762857801188
0.493,0,-0.01,0.01,-0.164887899466243,-0.164987899466243,-0.164787899466243
0.494,0,-0.01,0.01,-0.16491292819279,-0.16501292819279,-0.16481292819279
0.495,0,-0.01,0.01,-0.164937943999925,-0.165037943999925,-0.164837943999925
0.496,0,-0.01,0.01,-0.164962946906835,-0.165062946906835,-0.164862946906835
0.497,0,-0.01,0.01,-0.164987936932786,-0.165087936932786,-0.164887936932786
0.498,0,-0.01,0.01,-0.165012914097126,-0.165112914097126,-0.164912914097126
0.499,0,-0.01,0.01,-0.165037878419296,-0.165137878419296,-0.164937878419296
0.5,0,-0.01,0.01,-0.165062829918792,-0.165162829918792,-0.164962829918792
0.501,0,-0.01,0.01,-0.165087768615216,-0.165187768615216,-0.164987768615216
0.502,0,-0.01,0.01,-0.165112694528205,-0.165212694528205,-0.165012694528205
0.503,0,-0.01,0.01,-0.165137607677505,-0.165237607677505,-0.165037607677505
0.504,0,-0.01,0.01,-0.16516250808292,-0.16526250808292,-0.16506250808292
0.505,0,-0.01,0.01,-0.16518739576428,-0.16528739576428,-0.16508739576428
0.506,0,-0.01,0.01,-0.165212270741531,-0.165312270741531,-0.165112270741531
0.507,0,-0.01,0.01,-0.165237133034639,-0.165337133034639,-0.165137133034639
0.508,0,-0.01,0.01,-0.165261982663633,-0.165361982663633,-0.165161982663633
0.509,0,-0.01,0.01,-0.165286819648629,-0.165386819648629,-0.165186819648629
0.51,0,-0.01,0.01,-0.165311644009752,-0.165411644009752,-0.165211644009752
0.511,0,-0.01,0.01,-0.165336455767199,-0.165436455767199,-0.165236455767199
0.512,0,-0.01,0.01,-0.165361254941215,-0.165461254941215,-0.165261254941215
0.513,0,-0.01,0.01,-0.165386041552089,-0.165486041552089,-0.165286041552089
0.514,0,-0.01,0.01,-0.165410815620157,-0.165510815620157,-0.165310815620157
0.515,0,-0.01,0.01,-0.165435577165799,-0.165535577165799,-0.165335577165799
0.516,0,-0.01,0.01,-0.165460326209435,-0.165560326209435,-0.165360326209435
0.517,0,-0.01,0.01,-0.165485062771523,-0.165585062771523,-0.165385062771523
0.518,0,-0.01,0.01,-0.165509786872538,-0.165609786872538,-0.165409786872538
0.519,0,-0.01,0.01,-0.165534498533012,-0.165634498533012,-0.165434498533012
0.52,0,-0.01,0.01,-0.165559197773505,-0.165659197773505,-0.165459197773505
0.521,0,-0.01,0.01,-0.165583884614616,-0.165683884614616,-0.165483884614616
0.522,0,-0.01,0.01,-0.165608559076957,-0.165708559076957,-0.165508559076957
0.523,0,-0.01,0.01,-0.165633221181173,-0.165733221181173,-0.165533221181173
0.524,0,-0.01,0.01,-0.165657870947939,-0.165757870947939,-0.165557870947939
0.525,0,-0.01,0.01,-0.165682508397971,-0.165782508397971,-0.165582508397971
0.526,0,-0.01,0.01,-0.165707133551987,-0.165807133551987,-0.165607133551987
0.527,0,-0.01,0.01,-0.165731746430712,-0.165831746430712,-0.165631746430712
0.528,0,-0.01,0.01,-0.165756347054936,-0.165856347054936,-0.165656347054936
0.529,0,-0.01,0.01,-0.165780935029796,-0.165880935029796,-0.165680935029796
0.53,0,-0.01,0.01,-0.165805510595772,-0.165905510595772,-0.165705510595772
0.531,0,-0.01,0.01,-0.165830073957384,-0.165930073957384,-0.165730073957384
0.532,0,-0.01,0.01,-0.165854625135659,-0.165954625135659,-0.165754625135659
0.533,0,-0.01,0.01,-0.165879164151622,-0.165979164151622,-0.165779164151622
0.534,0,-0.01,0.01,-0.165903691026319,-0.166003691026319,-0.165803691026319
0.535,0,-0.01,0.01,-0.165928205780805,-0.166028205780805,-0.165828205780805
0.536,0,-0.01,0.01,-0.165952708436129,-0.166052708436129,-0.165852708436129
0.537,0,-0.01,0.01,-0.165977199013363,-0.166077199013363,-0.165877199013363
0.538,0,-0.01,0.01,-0.166001677533561,-0.166101677533561,-0.165901677533561
0.539,0,-0.01,0.01,-0.166026144017792,-0.166126144017792,-0.165926144017792
0.54,0,-0.01,0.01,-0.166050598487147,-0.166150598487147,-0.165950598487147
0.541,0,-0.01,0.01,-0.166075040962687,-0.166175040962687,-0.165975040962687
0.542,0,-0.01,0.01,-0.166099471465505,-0.166199471465505,-0.165999471465505
0.543,0,-0.01,0.01,-0.166123890016669,-0.166223890016669,-0.166023890016669
0.544,0,-0.01,0.01,-0.166148296170126,-0.166248296170126,-0.166048296170126
0.545,0,-0.01,0.01,-0.166172690064371,-0.166272690064371,-0.166072690064371
0.546,0,-0.01,0.01,-0.166197072060833,-0.166297072060833,-0.166097072060833
0.547,0,-0.01,0.01,-0.166221442180701,-0.166321442180701,-0.166121442180701
0.548,0,-0.01,0.01,-0.166245800445185,-0.166345800445185,-0.166145800445185
0.549,0,-0.01,0.01,-0.166270146875483,-0.166370146875483,-0.166170146875483
0.55,0,-0.01,0.01,-0.16629448149278,-0.16639448149278,-0.16619448149278
0.551,0,-0.01,0.01,-0.166318804318252,-0.166418804318252,-0.166218804318252
0.552,0,-0.01,0.01,-0.166343115373072,-0.166443115373072,-0.166243115373072
0.553,0,-0.01,0.01,-0.166367414678414,-0.166467414678414,-0.166267414678414
0.554,0,-0.01,0.01,-0.166391702255399,-0.166491702255399,-0.166291702255399
0.555,0,-0.01,0.01,-0.166415978016296,-0.166515978016296,-0.166315978016296
0.556,0,-0.01,0.01,-0.166440241251564,-0.166540241251564,-0.166340241251564
0.557,0,-0.01,0.01,-0.166464492814277,-0.166564492814277,-0.166364492814277
0.558,0,-0.01,0.01,-0.166488732725669,-0.166588732725669,-0.166388732725669
0.559,0,-0.01,0.01,-0.166512961006917,-0.166612961006916,-0.166412961006916
0.56,0,-0.01,0.01,-0.166537177679215,-0.166637177679215,-0.166437177679215
0.561,0,-0.01,0.01,-0.166561382763719,-0.166661382763719,-0.166461382763719
0.562,0,-0.01,0.01,-0.166585576281567,-0.166685576281567,-0.166485576281567
0.563,0,-0.01,0.01,-0.166609758253894,-0.166709758253894,-0.166509758253894
0.564,0,-0.01,0.01,-0.166633928701796,-0.166733928701796,-0.166533928701796
0.565,0,-0.01,0.01,-0.166658087146511,-0.166758087146511,-0.166558087146511
0.566,0,-0.01,0.01,-0.166682233556691,-0.166782233556691,-0.166582233556691
0.567,0,-0.01,0.01,-0.166706368499472,-0.166806368499472,-0.166606368499472
0.568,0,-0.01,0.01,-0.166730491996,-0.166830491996,-0.166630491996
0.569,0,-0.01,0.01,-0.16675460406736,-0.16685460406736,-0.16665460406736
0.57,0,-0.01,0.01,-0.166778704734632,-0.166878704734632,-0.166678704734632
0.571,0,-0.01,0.01,-0.166802794018862,-0.166902794018862,-0.166702794018862
0.572,0,-0.01,0.01,-0.166826871941056,-0.166926871941056,-0.166726871941056
0.573,0,-0.01,0.01,-0.16685093852222,-0.16695093852222,-0.16675093852222
0.574,0,-0.01,0.01,-0.166874992668921,-0.166974992668921,-0.166774992668921
0.575,0,-0.01,0.01,-0.166899035496166,-0.166999035496166,-0.166799035496166
0.576,0,-0.01,0.01,-0.166923067040196,-0.167023067040196,-0.166823067040196
0.577,0,-0.01,0.01,-0.166947087321994,-0.167047087321994,-0.166847087321994
0.578,0,-0.01,0.01,-0.166971096362496,-0.167071096362496,-0.166871096362496
0.579,0,-0.01,0.01,-0.166995094182633,-0.167095094182633,-0.166895094182633
0.58,0,-0.01,0.01,-0.167019080803295,-0.167119080803295,-0.166919080803295
0.581,0,-0.01,0.01,-0.167043055882749,-0.167143055882749,-0.166943055882749
0.582,0,-0.01,0.01,-0.167067018969691,-0.167167018969691,-0.166967018969691
0.583,0,-0.01,0.01,-0.167090970915452,-0.167190970915452,-0.166990970915452
0.584,0,-0.01,0.01,-0.167114911740878,-0.167214911740878,-0.167014911740878
0.585,0,-0.01,0.01,-0.167138841466797,-0.167238841466797,-0.167038841466797
0.586,0,-0.01,0.01,-0.167162760113975,-0.167262760113975,-0.167062760113975
0.587,0,-0.01,0.01,-0.167186667703158,-0.167286667703158,-0.167086667703158
0.588,0,-0.01,0.01,-0.167210563968633,-0.167310563968633,-0.167110563968633
0.589,0,-0.01,0.01,-0.167234448251213,-0.167334448251213,-0.167134448251213
0.59,0,-0.01,0.01,-0.167258321534408,-0.167358321534408,-0.167158321534408
0.591,0,-0.01,0.01,-0.167282183838903,-0.167382183838903,-0.167182183838903
0.592,0,-0.01,0.01,-0.16730603518534,-0.16740603518534,-0.16720603518534
0.593,0,-0.01,0.01,-0.167329875594327,-0.167429875594328,-0.167229875594328
0.594,0,-0.01,0.01,-0.167353705086464,-0.167453705086464,-0.167253705086464
