r_mm,sag1_mm,min_sag1_mm,max_sag1_mm,sag2_mm,min_sag2_mm,max_sag2_mm
0.33,0,-0.01,0.01,-0.351241081404882,-0.351341081404882,-0.351141081404882
0.331,0,-0.01,0.01,-0.351295859704376,-0.351395859704376,-0.351195859704376
0.332,0,-0.01,0.01,-0.351350594206489,-0.351450594206489,-0.351250594206489
0.333,0,-0.01,0.01,-0.351405302049945,-0.351505302049945,-0.351305302049945
0.334,0,-0.01,0.01,-0.351459983023723,-0.351559983023723,-0.351359983023723
0.335,0,-0.01,0.01,-0.351514623255512,-0.351614623255512,-0.351414623255512
0.336,0,-0.01,0.01,-0.351569231667661,-0.351669231667661,-0.351469231667661
0.337,0,-0.01,0.01,-0.351623813074206,-0.351723813074206,-0.351523813074206
0.338,0,-0.01,0.01,-0.351678362588175,-0.351778362588175,-0.351578362588175
0.339,0,-0.01,0.01,-0.351732871828708,-0.351832871828708,-0.351632871828708
0.34,0,-0.01,0.01,-0.351787353946414,-0.351887353946414,-0.351687353946414
0.341,0,-0.01,0.01,-0.351841808763552,-0.351941808763552,-0.351741808763552
0.342,0,-0.01,0.01,-0.351896224125995,-0.351996224125995,-0.351796224125995
0.343,0,-0.01,0.01,-0.35195060725571,-0.35205060725571,-0.35185060725571
0.344,0,-0.01,0.01,-0.35200496299618,-0.35210496299618,-0.35190496299618
0.345,0,-0.01,0.01,-0.352059290171279,-0.352159290171279,-0.351959290171279
0.346,0,-0.01,0.01,-0.352113574634214,-0.352213574634214,-0.352013574634214
0.347,0,-0.01,0.01,-0.352167831634582,-0.352267831634582,-0.352067831634582
0.348,0,-0.01,0.01,-0.352222061022769,-0.352322061022769,-0.352122061022769
0.349,0,-0.01,0.01,-0.352276257727933,-0.352376257727933,-0.352176257727933
0.35,0,-0.01,0.01,-0.352330416342131,-0.352430416342131,-0.352230416342131
0.351,0,-0.01,0.01,-0.352384547294532,-0.352484547294532,-0.352284547294532
0.352,0,-0.01,0.01,-0.352438650450857,-0.352538650450857,-0.352338650450857
0.353,0,-0.01,0.01,-0.352492718791763,-0.352592718791763,-0.352392718791763
0.354,0,-0.01,0.01,-0.352546751690653,-0.352646751690653,-0.352446751690653
0.355,0,-0.01,0.01,-0.352600756765041,-0.352700756765041,-0.352500756765041
0.356,0,-0.01,0.01,-0.352654733894554,-0.352754733894554,-0.352554733894554
0.357,0,-0.01,0.01,-0.352708675904746,-0.352808675904746,-0.352608675904746
0.358,0,-0.01,0.01,-0.352762583303951,-0.352862583303951,-0.352662583303951
0.359,0,-0.01,0.01,-0.352816462748802,-0.352916462748802,-0.352716462748802
0.36,0,-0.01,0.01,-0.352870314131566,-0.352970314131566,-0.352770314131566
0.361,0,-0.01,0.01,-0.352924131776384,-0.353024131776384,-0.352824131776384
0.362,0,-0.01,0.01,-0.352977913964437,-0.353077913964437,-0.352877913964437
0.363,0,-0.01,0.01,-0.353031668097871,-0.353131668097871,-0.352931668097871
0.364,0,-0.01,0.01,-0.353085394080458,-0.353185394080458,-0.352985394080458
0.365,0,-0.01,0.01,-0.353139089260718,-0.353239089260718,-0.353039089260718
0.366,0,-0.01,0.01,-0.353192746590795,-0.353292746590795,-0.353092746590795
0.367,0,-0.01,0.01,-0.353246375792663,-0.353346375792663,-0.353146375792663
0.368,0,-0.01,0.01,-0.353299976780574,-0.353399976780574,-0.353199976780574
0.369,0,-0.01,0.01,-0.353353549472771,-0.353453549472771,-0.353253549472771
0.37,0,-0.01,0.01,-0.353407084218552,-0.353507084218552,-0.353307084218552
0.371,0,-0.01,0.01,-0.353460588923424,-0.353560588923424,-0.353360588923424
0.372,0,-0.01,0.01,-0.353514065374377,-0.353614065374377,-0.353414065374377
0.373,0,-0.01,0.01,-0.353567513498896,-0.353667513498896,-0.353467513498896
0.374,0,-0.01,0.01,-0.353620929982971,-0.353720929982971,-0.353520929982971
0.375,0,-0.01,0.01,-0.353674310673872,-0.353774310673872,-0.353574310673872
0.376,0,-0.01,0.01,-0.353727663091782,-0.353827663091782,-0.353627663091782
0.377,0,-0.01,0.01,-0.353780987172632,-0.353880987172632,-0.353680987172632
0.378,0,-0.01,0.01,-0.35383428285563,-0.35393428285563,-0.35373428285563
0.379,0,-0.01,0.01,-0.353887544306678,-0.353987544306678,-0.353787544306678
0.38,0,-0.01,0.01,-0.353940773236318,-0.354040773236318,-0.353840773236318
0.381,0,-0.01,0.01,-0.353993973836428,-0.354093973836428,-0.353893973836428
0.382,0,-0.01,0.01,-0.354047146053681,-0.354147146053681,-0.353947146053681
0.383,0,-0.01,0.01,-0.354100289837678,-0.354200289837678,-0.354000289837678
0.384,0,-0.01,0.01,-0.354153399172881,-0.354253399172881,-0.354053399172881
0.385,0,-0.01,0.01,-0.354206476889478,-0.354306476889478,-0.354106476889478
0.386,0,-0.01,0.01,-0.354259526253985,-0.354359526253985,-0.354159526253985
0.387,0,-0.01,0.01,-0.354312547222622,-0.354412547222622,-0.354212547222622
0.388,0,-0.01,0.01,-0.354365539754238,-0.354465539754238,-0.354265539754238
0.389,0,-0.01,0.01,-0.354418499777382,-0.354518499777382,-0.354318499777382
0.39,0,-0.01,0.01,-0.354471426930837,-0.354571426930837,-0.354371426930837
0.391,0,-0.01,0.01,-0.354524325739501,-0.354624325739501,-0.354424325739501
0.392,0,-0.01,0.01,-0.354577196168087,-0.354677196168087,-0.354477196168087
0.393,0,-0.01,0.01,-0.354630038183667,-0.354730038183667,-0.354530038183667
0.394,0,-0.01,0.01,-0.354682851592145,-0.354782851592145,-0.354582851592145
0.395,0,-0.01,0.01,-0.354735628920034,-0.354835628920034,-0.354635628920034
0.396,0,-0.01,0.01,-0.354788377936684,-0.354888377936684,-0.354688377936684
0.397,0,-0.01,0.01,-0.354841098614378,-0.354941098614378,-0.354741098614378
0.398,0,-0.01,0.01,-0.354893790927519,-0.354993790927519,-0.354793790927519
0.399,0,-0.01,0.01,-0.35494645485257,-0.35504645485257,-0.35484645485257
0.4,0,-0.01,0.01,-0.354999088634169,-0.355099088634169,-0.354899088634169
0.401,0,-0.01,0.01,-0.35505168869501,-0.35515168869501,-0.35495168869501
0.402,0,-0.01,0.01,-0.355104260480284,-0.355204260480284,-0.355004260480284
0.403,0,-0.01,0.01,-0.355156803970938,-0.355256803970938,-0.355056803970938
0.404,0,-0.01,0.01,-0.355209319149775,-0.355309319149775,-0.355109319149775
0.405,0,-0.01,0.01,-0.355261806001407,-0.355361806001407,-0.355161806001407
0.406,0,-0.01,0.01,-0.355314264032547,-0.355414264032547,-0.355214264032547
0.407,0,-0.01,0.01,-0.355366687843303,-0.355466687843303,-0.355266687843304
0.408,0,-0.01,0.01,-0.355419083448256,-0.355519083448256,-0.355319083448256
0.409,0,-0.01,0.01,-0.355471450835872,-0.355571450835872,-0.355371450835872
0.41,0,-0.01,0.01,-0.35552378999625,-0.35562378999625,-0.35542378999625
0.411,0,-0.01,0.01,-0.355576100921076,-0.355676100921076,-0.355476100921076
0.412,0,-0.01,0.01,-0.355628383603587,-0.355728383603587,-0.355528383603587
0.413,0,-0.01,0.01,-0.355680635613232,-0.355780635613232,-0.355580635613232
0.414,0,-0.01,0.01,-0.355732856210929,-0.355832856210929,-0.355632856210929
0.415,0,-0.01,0.01,-0.355785048696771,-0.355885048696771,-0.355685048696771
0.416,0,-0.01,0.01,-0.355837213067196,-0.355937213067196,-0.355737213067196
0.417,0,-0.01,0.01,-0.35588934932004,-0.35598934932004,-0.35578934932004
0.418,0,-0.01,0.01,-0.355941457454501,-0.356041457454501,-0.355841457454501
0.419,0,-0.01,0.01,-0.3559935374711,-0.3560935374711,-0.3558935374711
0.42,0,-0.01,0.01,-0.356045588526984,-0.356145588526984,-0.355945588526984
0.421,0,-0.01,0.01,-0.356097607410126,-0.356197607410126,-0.355997607410126
0.422,0,-0.01,0.01,-0.356149598312962,-0.356249598312962,-0.356049598312962
0.423,0,-0.01,0.01,-0.356201561238684,-0.356301561238684,-0.356101561238684
0.424,0,-0.01,0.01,-0.356253496191673,-0.356353496191673,-0.356153496191673
0.425,0,-0.01,0.01,-0.356305403177476,-0.356405403177476,-0.356205403177477
0.426,0,-0.01,0.01,-0.356357282202776,-0.356457282202776,-0.356257282202776
0.427,0,-0.01,0.01,-0.356409133275359,-0.356509133275359,-0.356309133275359
0.428,0,-0.01,0.01,-0.356460955958852,-0.356560955958852,-0.356360955958852
0.429,0,-0.01,0.01,-0.356512746976832,-0.356612746976832,-0.356412746976832
0.43,0,-0.01,0.01,-0.356564510186255,-0.356664510186255,-0.356464510186255
0.431,0,-0.01,0.01,-0.356616245597046,-0.356716245597046,-0.356516245597046
0.432,0,-0.01,0.01,-0.356667953220136,-0.356767953220136,-0.356567953220136
0.433,0,-0.01,0.01,-0.356719633067426,-0.356819633067426,-0.356619633067426
0.434,0,-0.01,0.01,-0.356771285151764,-0.356871285151764,-0.356671285151764
0.435,0,-0.01,0.01,-0.356822909486924,-0.356922909486924,-0.356722909486924
0.436,0,-0.01,0.01,-0.356874506087568,-0.356974506087568,-0.356774506087568
0.437,0,-0.01,0.01,-0.356926074969241,-0.35702607496924,-0.35682607496924
0.438,0,-0.01,0.01,-0.356977613088915,-0.357077613088915,-0.356877613088915
0.439,0,-0.01,0.01,-0.357029123251268,-0.357129123251268,-0.356929123251268
0.44,0,-0.01,0.01,-0.357080605845177,-0.357180605845177,-0.356980605845177
0.441,0,-0.01,0.01,-0.357132060887773,-0.357232060887773,-0.357032060887773
0.442,0,-0.01,0.01,-0.357183488396989,-0.357283488396989,-0.357083488396989
0.443,0,-0.01,0.01,-0.357234888391521,-0.357334888391521,-0.357134888391521
0.444,0,-0.01,0.01,-0.357286260890817,-0.357386260890817,-0.357186260890817
0.445,0,-0.01,0.01,-0.357337605915057,-0.357437605915057,-0.357237605915057
0.446,0,-0.01,0.01,-0.357388923485131,-0.357488923485131,-0.357288923485131
0.447,0,-0.01,0.01,-0.357440213622618,-0.357540213622618,-0.357340213622618
0.448,0,-0.01,0.01,-0.357491476349775,-0.357591476349775,-0.357391476349775
0.449,0,-0.01,0.01,-0.35754270945995,-0.35764270945995,-0.35744270945995
0.45,0,-0.01,0.01,-0.35759391491368,-0.35769391491368,-0.35749391491368
0.451,0,-0.01,0.01,-0.357645093112074,-0.357745093112074,-0.357545093112074
0.452,0,-0.01,0.01,-0.357696244078519,-0.357796244078519,-0.357596244078519
0.453,0,-0.01,0.01,-0.357747367836997,-0.357847367836997,-0.357647367836997
0.454,0,-0.01,0.01,-0.357798464412098,-0.357898464412098,-0.357698464412098
0.455,0,-0.01,0.01,-0.357849533828988,-0.357949533828988,-0.357749533828988
0.456,0,-0.01,0.01,-0.357900576113388,-0.358000576113388,-0.357800576113388
0.457,0,-0.01,0.01,-0.35795159129157,-0.35805159129157,-0.35785159129157
0.458,0,-0.01,0.01,-0.358002579390343,-0.358102579390343,-0.357902579390343
0.459,0,-0.01,0.01,-0.358053540437034,-0.358153540437034,-0.357953540437034
0.46,0,-0.01,0.01,-0.358104474459471,-0.358204474459471,-0.358004474459471
0.461,0,-0.01,0.01,-0.358155381485974,-0.358255381485974,-0.358055381485974
0.462,0,-0.01,0.01,-0.358206261545333,-0.358306261545333,-0.358106261545333
0.463,0,-0.01,0.01,-0.358257114386151,-0.358357114386151,-0.358157114386151
0.464,0,-0.01,0.01,-0.358307938974054,-0.358407938974054,-0.358207938974054
0.465,0,-0.01,0.01,-0.358358736752794,-0.358458736752794,-0.358258736752794
0.466,0,-0.01,0.01,-0.35840950775184,-0.35850950775184,-0.35830950775184
0.467,0,-0.01,0.01,-0.358460252001095,-0.358560252001095,-0.358360252001095
0.468,0,-0.01,0.01,-0.35851096953088,-0.35861096953088,-0.35841096953088
0.469,0,-0.01,0.01,-0.358561660371927,-0.358661660371927,-0.358461660371927
0.47,0,-0.01,0.01,-0.35861232455536,-0.35871232455536,-0.35851232455536
0.471,0,-0.01,0.01,-0.358662962112687,-0.358762962112687,-0.358562962112687
0.472,0,-0.01,0.01,-0.358713573075799,-0.358813573075799,-0.358613573075799
0.473,0,-0.01,0.01,-0.358764157476952,-0.358864157476952,-0.358664157476952
0.474,0,-0.01,0.01,-0.358814715348748,-0.358914715348748,-0.358714715348748
0.475,0,-0.01,0.01,-0.358865246724141,-0.358965246724141,-0.358765246724141
0.476,0,-0.01,0.01,-0.358915751636414,-0.359015751636414,-0.358815751636413
0.477,0,-0.01,0.01,-0.358966230119172,-0.359066230119172,-0.358866230119172
0.478,0,-0.01,0.01,-0.359016682206342,-0.359116682206342,-0.358916682206342
0.479,0,-0.01,0.01,-0.35906710793215,-0.35916710793215,-0.35896710793215
0.48,0,-0.01,0.01,-0.359117507331119,-0.359217507331119,-0.359017507331119
0.481,0,-0.01,0.01,-0.359167880438066,-0.359267880438066,-0.359067880438066
0.482,0,-0.01,0.01,-0.359218227288085,-0.359318227288085,-0.359118227288085
0.483,0,-0.01,0.01,-0.359268547916535,-0.359368547916535,-0.359168547916535
0.484,0,-0.01,0.01,-0.359318842359042,-0.359418842359042,-0.359218842359042
0.485,0,-0.01,0.01,-0.359369110651481,-0.359469110651481,-0.359269110651481
0.486,0,-0.01,0.01,-0.359419352829982,-0.359519352829982,-0.359319352829983
0.487,0,-0.01,0.01,-0.359469568930921,-0.359569568930921,-0.359369568930921
0.488,0,-0.01,0.01,-0.359519758990887,-0.359619758990887,-0.359419758990887
0.489,0,-0.01,0.01,-0.359569923046697,-0.359669923046697,-0.359469923046697
0.49,0,-0.01,0.01,-0.359620061135403,-0.359720061135403,-0.359520061135403
0.491,0,-0.01,0.01,-0.359670173294251,-0.359770173294251,-0.359570173294251
0.492,0,-0.01,0.01,-0.359720259560695,-0.359820259560695,-0.359620259560695
0.493,0,-0.01,0.01,-0.359770319972378,-0.359870319972378,-0.359670319972378
0.494,0,-0.01,0.01,-0.359820354567156,-0.359920354567156,-0.359720354567156
0.495,0,-0.01,0.01,-0.359870363383048,-0.359970363383048,-0.359770363383048
0.496,0,-0.01,0.01,-0.359920346458251,-0.360020346458251,-0.359820346458251
0.497,0,-0.01,0.01,-0.359970303831154,-0.360070303831154,-0.359870303831154
0.498,0,-0.01,0.01,-0.360020235540292,-0.360120235540292,-0.359920235540292
0.499,0,-0.01,0.01,-0.360070141624369,-0.360170141624369,-0.359970141624369
0.5,0,-0.01,0.01,-0.360120022122245,-0.360220022122245,-0.360020022122245
0.501,0,-0.01,0.01,-0.360169877072933,-0.360269877072933,-0.360069877072933
0.502,0,-0.01,0.01,-0.360219706515572,-0.360319706515572,-0.360119706515572
0.503,0,-0.01,0.01,-0.360269510489461,-0.360369510489461,-0.360169510489461
0.504,0,-0.01,0.01,-0.360319289034029,-0.360419289034029,-0.360219289034029
0.505,0,-0.01,0.01,-0.36036904218883,-0.36046904218883,-0.36026904218883
0.506,0,-0.01,0.01,-0.360418769993534,-0.360518769993534,-0.360318769993534
0.507,0,-0.01,0.01,-0.360468472487941,-0.360568472487941,-0.360368472487941
0.508,0,-0.01,0.01,-0.36051814971196,-0.36061814971196,-0.36041814971196
0.509,0,-0.01,0.01,-0.360567801705612,-0.360667801705612,-0.360467801705612
0.51,0,-0.01,0.01,-0.360617428509022,-0.360717428509022,-0.360517428509022
0.511,0,-0.01,0.01,-0.360667030162423,-0.360767030162423,-0.360567030162423
0.512,0,-0.01,0.01,-0.360716606706137,-0.360816606706137,-0.360616606706137
0.513,0,-0.01,0.01,-0.360766158180587,-0.360866158180587,-0.360666158180587
0.514,0,-0.01,0.01,-0.360815684626271,-0.360915684626271,-0.360715684626271
0.515,0,-0.01,0.01,-0.360865186083786,-0.360965186083786,-0.360765186083786
0.516,0,-0.01,0.01,-0.360914662593796,-0.361014662593796,-0.360814662593796
0.517,0,-0.01,0.01,-0.360964114197059,-0.361064114197059,-0.360864114197059
0.518,0,-0.01,0.01,-0.361013540934394,-0.361113540934394,-0.360913540934394
0.519,0,-0.01,0.01,-0.361062942846692,-0.361162942846692,-0.360962942846692
0.52,0,-0.01,0.01,-0.361112319974913,-0.361212319974913,-0.361012319974913
0.521,0,-0.01,0.01,-0.361161672360081,-0.361261672360081,-0.361061672360081
0.522,0,-0.01,0.01,-0.361211000043275,-0.361311000043275,-0.361111000043275
0.523,0,-0.01,0.01,-0.361260303065633,-0.361360303065633,-0.361160303065633
0.524,0,-0.01,0.01,-0.361309581468339,-0.361409581468339,-0.361209581468339
0.525,0,-0.01,0.01,-0.361358835292638,-0.361458835292639,-0.361258835292638
0.526,0,-0.01,0.01,-0.361408064579815,-0.361508064579814,-0.361308064579814
0.527,0,-0.01,0.01,-0.361457269371205,-0.361557269371205,-0.361357269371205
0.528,0,-0.01,0.01,-0.361506449708168,-0.361606449708168,-0.361406449708168
0.529,0,-0.01,0.01,-0.3615556048027,-0.3616556048027,-0.3614556048027
0.53,0,-0.01,0.01,-0.36160473513466,-0.36170473513466,-0.36150473513466
0.531,0,-0.01,0.01,-0.361653841112066,-0.361753841112066,-0.361553841112066
0.532,0,-0.01,0.01,-0.361702922776809,-0.361802922776809,-0.361602922776809
0.533,0,-0.01,0.01,-0.361751980170793,-0.361851980170793,-0.361651980170793
0.534,0,-0.01,0.01,-0.361801013335949,-0.361901013335949,-0.361701013335949
0.535,0,-0.01,0.01,-0.361850022314225,-0.361950022314225,-0.361750022314225
0.536,0,-0.01,0.01,-0.361899007147572,-0.361999007147572,-0.361799007147572
0.537,0,-0.01,0.01,-0.361947967877957,-0.362047967877957,-0.361847967877957
0.538,0,-0.01,0.01,-0.361996904547359,-0.362096904547359,-0.361896904547359
0.539,0,-0.01,0.01,-0.362045817197768,-0.362145817197768,-0.361945817197768
0.54,0,-0.01,0.01,-0.362094705871185,-0.362194705871185,-0.361994705871185
0.541,0,-0.01,0.01,-0.362143570609593,-0.362243570609593,-0.362043570609593
0.542,0,-0.01,0.01,-0.362192411454991,-0.362292411454991,-0.362092411454991
0.543,0,-0.01,0.01,-0.362241228449387,-0.362341228449387,-0.362141228449387
0.544,0,-0.01,0.01,-0.362290020702597,-0.362390020702597,-0.362190020702597
0.545,0,-0.01,0.01,-0.362338788490902,-0.362438788490902,-0.362238788490902
0.546,0,-0.01,0.01,-0.362387532535476,-0.362487532535476,-0.362287532535476
0.547,0,-0.01,0.01,-0.362436252878596,-0.362536252878596,-0.362336252878596
0.548,0,-0.01,0.01,-0.362484949562521,-0.362584949562521,-0.362384949562521
0.549,0,-0.01,0.01,-0.362533622629493,-0.362633622629493,-0.362433622629493
0.55,0,-0.01,0.01,-0.362582272121733,-0.362682272121733,-0.362482272121733
0.551,0,-0.01,0.01,-0.362630898081449,-0.362730898081449,-0.362530898081449
0.552,0,-0.01,0.01,-0.362679500550829,-0.362779500550829,-0.362579500550829
0.553,0,-0.01,0.01,-0.362728079572027,-0.362828079572027,-0.362628079572027
0.554,0,-0.01,0.01,-0.362776635187184,-0.362876635187184,-0.362676635187184
0.555,0,-0.01,0.01,-0.362825167221136,-0.362925167221136,-0.362725167221136
0.556,0,-0.01,0.01,-0.362873674257796,-0.362973674257796,-0.362773674257796
0.557,0,-0.01,0.01,-0.362922157999607,-0.363022157999607,-0.362822157999607
0.558,0,-0.01,0.01,-0.362970618488846,-0.363070618488846,-0.362870618488846
0.559,0,-0.01,0.01,-0.363019055767751,-0.363119055767751,-0.362919055767751
0.56,0,-0.01,0.01,-0.363067469878528,-0.363167469878528,-0.362967469878528
0.561,0,-0.01,0.01,-0.363115860863355,-0.363215860863355,-0.363015860863355
0.562,0,-0.01,0.01,-0.363164228764368,-0.363264228764368,-0.363064228764368
0.563,0,-0.01,0.01,-0.363212573623659,-0.363312573623659,-0.363112573623659
0.564,0,-0.01,0.01,-0.363260895483282,-0.363360895483282,-0.363160895483282
0.565,0,-0.01,0.01,-0.36330919338771,-0.363409193387709,-0.363209193387709
0.566,0,-0.01,0.01,-0.363357467274318,-0.363457467274318,-0.363257467274318
0.567,0,-0.01,0.01,-0.363405718274932,-0.363505718274932,-0.363305718274932
0.568,0,-0.01,0.01,-0.363453946431646,-0.363553946431646,-0.363353946431646
0.569,0,-0.01,0.01,-0.363502151786511,-0.363602151786511,-0.363402151786511
0.57,0,-0.01,0.01,-0.363550334381526,-0.363650334381526,-0.363450334381526
0.571,0,-0.01,0.01,-0.363598494258636,-0.363698494258636,-0.363498494258636
0.572,0,-0.01,0.01,-0.363646631459741,-0.363746631459741,-0.363546631459741
0.573,0,-0.01,0.01,-0.363694746026688,-0.363794746026688,-0.363594746026688
0.574,0,-0.01,0.01,-0.363742835777176,-0.363842835777176,-0.363642835777176
0.575,0,-0.01,0.01,-0.363790902936424,-0.363890902936424,-0.363690902936424
0.576,0,-0.01,0.01,-0.363838947576737,-0.363938947576737,-0.363738947576737
0.577,0,-0.01,0.01,-0.363886969739926,-0.363986969739926,-0.363786969739926
0.578,0,-0.01,0.01,-0.363934969467754,-0.364034969467754,-0.363834969467754
0.579,0,-0.01,0.01,-0.363982946801911,-0.364082946801911,-0.363882946801911
0.58,0,-0.01,0.01,-0.364030901784035,-0.364130901784035,-0.363930901784035
0.581,0,-0.01,0.01,-0.364078833732042,-0.364178833732042,-0.363978833732042
0.582,0,-0.01,0.01,-0.364126741745135,-0.364226741745135,-0.364026741745135
0.583,0,-0.01,0.01,-0.364174627522379,-0.364274627522379,-0.364074627522379
0.584,0,-0.01,0.01,-0.364222491105337,-0.364322491105337,-0.364122491105337
0.585,0,-0.01,0.01,-0.364270332535499,-0.364370332535499,-0.364170332535499
0.586,0,-0.01,0.01,-0.364318151854283,-0.364418151854283,-0.364218151854283
0.587,0,-0.01,0.01,-0.364365949103049,-0.364465949103049,-0.364265949103049
0.588,0,-0.01,0.01,-0.3644137237514,-0.3645137237514,-0.3643137237514
0.589,0,-0.01,0.01,-0.364461474483654,-0.364561474483654,-0.364361474483654
0.59,0,-0.01,0.01,-0.364509203262671,-0.364609203262671,-0.364409203262671
0.591,0,-0.01,0.01,-0.364556910129688,-0.364656910129688,-0.364456910129689
0.592,0,-0.01,0.01,-0.364604595125869,-0.364704595125869,-0.364504595125869
0.593,0,-0.01,0.01,-0.364652258292313,-0.364752258292313,-0.364552258292313
0.594,0,-0.01,0.01,-0.364699899670033,-0.364799899670033,-0.364599899670033
